name,badge,discount,old_price,price,product_url,category,brand
BLACK AND GREEN ADIDAS ADIZERO UBERSONIC 4 CLAY GY4004 SHOES,,40,150,89.95,https://www.padelnuestro.com/int/black-and-green-adidas-adizero-ubersonic-4-clay-gy4004-shoes-c-31455-p,padel-shoes,Adidas
BLACK AND GREEN ADIDAS BARRICADE CLAY GY1435,,33,149.96,99.95,https://www.padelnuestro.com/int/black-and-green-adidas-barricade-clay-gy1435-c-31452-p,padel-shoes,Adidas
WOMEN'S GREEN ADIDAS AVACOURT GZ5919 PADEL SHOES,,33,150,99.95,https://www.padelnuestro.com/int/women-s-green-adidas-avacourt-gz5919-padel-shoes-c-25791-p,padel-shoes,Adidas
RED AND BLACK ADIDAS BARRICADE GW5031 PADEL SHOES,,33,150,99.95,https://www.padelnuestro.com/int/red-and-black-adidas-barricade-gw5031-padel-shoes-c-25765-p,padel-shoes,Adidas
RED ADIDAS DEFIANT SPEED CLAY HQ8452,,35,119.95,77.95,https://www.padelnuestro.com/int/red-adidas-defiant-speed-clay-hq8452-c-104415-p,padel-shoes,Adidas
NAVY BLUE AND WHITE ADIDAS SOLEMATCH CONTROL HQ8440,,30,119.95,83.95,https://www.padelnuestro.com/int/navy-blue-and-white-adidas-solematch-control-hq8440-c-104409-p,padel-shoes,Adidas
ADIDAS DEFIANT SPEED CLAY  PURPLE GREEN WOMENS HQ8465,,30,119.95,83.95,https://www.padelnuestro.com/int/adidas-defiant-speed-clay-purple-green-womens-hq8465-c-104400-p,padel-shoes,Adidas
WHITE AND BLUE ADIDAS ADIZERO CYBERSONIC GY9634 SHOES,,39,179.95,109.95,https://www.padelnuestro.com/int/white-and-blue-adidas-adizero-cybersonic-gy9634-shoes-c-104368-p,padel-shoes,Adidas
WOMEN’S BLACK AND GREY ADIDAS AVACOURT CLAY HQ8410 SHOES,,45,149.96,82.95,https://www.padelnuestro.com/int/women-s-black-and-grey-adidas-avacourt-clay-hq8410-shoes-c-104356-p,padel-shoes,Adidas
WOMEN’S WHITE AND PURPLE ADIDAS ADIZERO UBERSONIC 4 LANZAT HQ8390 SHOES,,33,149.96,99.95,https://www.padelnuestro.com/int/women-s-white-and-purple-adidas-adizero-ubersonic-4-lanzat-hq8390-shoes-c-104354-p,padel-shoes,Adidas
BLUE AND ORANGE ADIDAS BARRICADE CLAY HQ8424 SHOES,,33,149.95,99.95,https://www.padelnuestro.com/int/blue-and-orange-adidas-barricade-clay-hq8424-shoes-c-104334-p,padel-shoes,Adidas
WOMEN’S BLACK ADIDAS COURTJAM CONTROL CLAY HQ8474 SHOES,,33,89.95,59.95,https://www.padelnuestro.com/int/women-s-black-adidas-courtjam-control-clay-hq8474-shoes-c-104326-p,padel-shoes,Adidas
ADIDAS COURTJAM CONTROL NAVY BLUE HQ8808,,33,89.95,59.95,https://www.padelnuestro.com/int/black-and-white-adidas-courtjam-control-hq8808-shoes-c-104325-p,padel-shoes,Adidas
ADIDAS COURTJAM CONTROL 3 PREMIUM WHITE UNISEX JI4235,,10,99.95,89.95,https://www.padelnuestro.com/int/adidas-courtjam-control-3-premium-white-unisex-ji4235,padel-shoes,Adidas
ADIDAS BARRICADE M CLAY BLACK IH2560,,25,150,112.95,https://www.padelnuestro.com/int/adidas-barricade-m-clay-black-ih2560,padel-shoes,Adidas
ADIDAS AVACOURT 2.0 IG3030 WOMENS,,30,150,104.95,https://www.padelnuestro.com/int/adidas-avacourt-2-0-ig3030-womens-c-113001-p,padel-shoes,Adidas
ADIDAS ADIDAS ADIZERO CYBERSONIC M CLAY IF0437,,33,179.95,119.95,https://www.padelnuestro.com/int/adidas-adidas-adizero-cybersonic-m-clay-if0437-c-109599-p,padel-shoes,Adidas
ADIDAS AVACOURT CLAY PULSE GV9527,,33,150,99.95,https://www.padelnuestro.com/int/adidas-avacourt-clay-pulse-gv9527,padel-shoes,Adidas
ADIDAS GAMECOURT 2 W IH2969 GREY WOMAN,,24,70,52.95,https://www.padelnuestro.com/int/adidas-gamecourt-2-w-ih2969-grey-woman,padel-shoes,Adidas
ADIDAS DEFIANT SPEED 2 PINK WOMENS JS2902,,25,120,89.95,https://www.padelnuestro.com/int/adidas-defiant-speed-2-pink-womens-js2902,padel-shoes,Adidas
ADIDAS DEFIANT SPEED 2 W CLAY WHITE WOMENS JS2892,,25,120,89.95,https://www.padelnuestro.com/int/adidas-defiant-speed-2-w-clay-white-women-s-sneakers-js2892,padel-shoes,Adidas
ADIDAS DEFIANT SPEED 2 W CLAY YELLOW WOMENS IH2971,,25,119.95,89.95,https://www.padelnuestro.com/int/adidas-defiant-speed-2-w-clay-yellow-women-s-sneakers-ih2971,padel-shoes,Adidas
ADIDAS COURTQUICK PADEL W IH3407 WHITE WOMAN,,24,80.01,60.95,https://www.padelnuestro.com/int/adidas-courtquick-padel-w-ih3407-white-woman,padel-shoes,Adidas
ADIDAS COURTJAM CONTROL W IH2968 WOMENS WHITE,,22,89.95,69.95,https://www.padelnuestro.com/int/adidas-courtjam-control-w-ih2968-womens-white,padel-shoes,Adidas
ADIDAS COURTJAM CONTROL 3 CLAY WHITE WOMENS JS2895,,24,90,67.95,https://www.padelnuestro.com/int/adidas-courtjam-control-3-clay-white-womens-js2895,padel-shoes,Adidas
ADIDAS COURTJAM CONTROL 3 CLAY WHITE WOMENS JS2894,,22,90,69.95,https://www.padelnuestro.com/int/adidas-courtjam-control-3-clay-white-womens-js2894,padel-shoes,Adidas
ADIDAS BARRICADE W IH2967 WHTE WOMAN,,25,150,112.95,https://www.padelnuestro.com/int/adidas-barricade-w-ih2967-whte-woman,padel-shoes,Adidas
ADIDAS ADIZERO CYBERSONIC 2 IH8102 WOMENS,,25,180,134.95,https://www.padelnuestro.com/int/adidas-adizero-cybersonic-2-ih8102-womens,padel-shoes,Adidas
ADIDAS ADIZERO CYBERSONIC 2 CLAY WHITE WOMENS JS2891,,25,180,134.95,https://www.padelnuestro.com/int/adidas-adizero-cybersonic-2-clay-white-womens-js2891,padel-shoes,Adidas
ADIDAS SOLEMATCH CONTROL 2 M IH3088 WHITE,,25,130,97.95,https://www.padelnuestro.com/int/adidas-solematch-control-2-m-ih3088-white,padel-shoes,Adidas
ADIDAS GAMECOURT 2 BLACK JH9013,,24,70,52.95,https://www.padelnuestro.com/int/adidas-gamecourt-2-black-jh9013,padel-shoes,Adidas
ADIDAS GAMECOURT 2 WHITE IH3097,,24,70,52.95,https://www.padelnuestro.com/int/adidas-gamecourt-2-white-ih3097,padel-shoes,Adidas
ADIDAS DEFIANT SPEED 2 M JH6320 WHITE,,25,120,89.95,https://www.padelnuestro.com/int/adidas-defiant-speed-2-m-jh6320-white,padel-shoes,Adidas
ADIDAS DEFIANT SPEED 2 M IH3090 RED,,25,120,89.95,https://www.padelnuestro.com/int/adidas-defiant-speed-2-m-ih3090-red,padel-shoes,Adidas
ADIDAS DEFIANT SPEED 2 M CLAY YELLOW IH5540,,25,120,89.95,https://www.padelnuestro.com/int/adidas-defiant-speed-2-m-clay-yellow-ih5540,padel-shoes,Adidas
ADIDAS COURTQUICK PADEL BLUE SILVER JP9592,,25,79.95,59.95,https://www.padelnuestro.com/int/adidas-courtquick-padel-blue-silver-jp9592,padel-shoes,Adidas
ADIDAS COURTQUICK PADEL WHITE BLACK IE3925,,13,79.95,69.95,https://www.padelnuestro.com/int/adidas-courtquick-padel-white-black-ie3925,padel-shoes,Adidas
ADIDAS COURTJAM CONTROL 3 IH3092,,24,90,67.95,https://www.padelnuestro.com/int/adidas-courtjam-control-3-ih3092,padel-shoes,Adidas
ADIDAS COURTJAM CONTROL CLAY BLACK IH3096,,24,90,67.95,https://www.padelnuestro.com/int/adidas-courtjam-control-clay-black-ih3096,padel-shoes,Adidas
ADIDAS COURTFLASH SPEED 2 YELLOW JP5230,,25,79.99,59.95,https://www.padelnuestro.com/int/adidas-courtflash-speed-2-yellow-jp5230,padel-shoes,Adidas
ADIDAS COURTFLASH SPEED 2 JH8720 WHITE,,19,79.99,64.95,https://www.padelnuestro.com/int/adidas-courtflash-speed-2-jh8720-white,padel-shoes,Adidas
ADIDAS COURTFLASH SPEED 2 IH3614 RED,,25,79.99,59.95,https://www.padelnuestro.com/int/adidas-courtflash-speed-2-ih3614-red,padel-shoes,Adidas
ADIDAS BARRICADE M CLAY JH9015 WHITE,,25,150,112.95,https://www.padelnuestro.com/int/adidas-barricade-m-clay-jh9015-white,padel-shoes,Adidas
ADIDAS GAME SPEC 2 ID2472 UNISEX,,17,60,49.95,https://www.padelnuestro.com/int/adidas-game-spec-2-id2472-unisex,padel-shoes,Adidas
ADIDAS GAME SPEC 2 ID2471 BLACK UNISEX,,23,60,45.95,https://www.padelnuestro.com/int/adidas-game-spec-2-id2471-negro-unisex,padel-shoes,Adidas
ADIDAS GAME SPEC 2 ID2470 WHITE UNISEX,,17,60,49.95,https://www.padelnuestro.com/int/adidas-game-spec-2-id2470-white-unisex,padel-shoes,Adidas
ADIDAS COURTJAM CONTROL W ID2459 WOMENS,,22,89.95,69.95,https://www.padelnuestro.com/int/adidas-courtjam-control-w-id2459-womens-c-109647-p,padel-shoes,Adidas
ADIDAS COURTJAM CONTROL W ID2458 WOMENS BLACK,,31,89.95,61.95,https://www.padelnuestro.com/int/adidas-courtjam-control-w-id2458-womens-black-c-109646-p,padel-shoes,Adidas
ADIDAS COURTJAM CONTROL M CLAY ID8706 BLUE,,31,89.95,61.95,https://www.padelnuestro.com/int/adidas-courtjam-control-m-clay-id8706-blue-c-109641-p,padel-shoes,Adidas
ADIDAS COURTJAM CONTROL W ID2457 WOMENS WHITE,,30,89.95,62.95,https://www.padelnuestro.com/int/adidas-courtjam-control-w-id2457-womens-white-c-109645-p,padel-shoes,Adidas
ADIDAS BARRICADE W IF0407 WOMENS WHITE,,30,149.95,104.95,https://www.padelnuestro.com/int/adidas-barricade-w-if0407-womens-white-c-109635-p,padel-shoes,Adidas
ADIDAS GAMECOURT 2 M IE0854 MARINE,,0,0,0,https://www.padelnuestro.com/int/adidas-gamecourt-2-m-ie0854-marine-c-109653-p,padel-shoes,Adidas
ADIDAS COURTFLASH K IF0455 YELLOW JUNIOR,,18,54.95,44.95,https://www.padelnuestro.com/int/adidas-courtflash-k-if0455-yellow-junior-c-109637-p,padel-shoes,Adidas
ADIDAS BARRICADE W IF0409 WOMENS WHITE,,40,149.95,89.95,https://www.padelnuestro.com/int/adidas-barricade-w-if0409-womens-white-c-109636-p,padel-shoes,Adidas
ADIDAS SOLEMATCH CONTROL 2 M BOOST CLAY BLACK IH3089,,25,130,97.95,https://www.padelnuestro.com/int/adidas-solematch-control-2-m-boost-clay-black-ih3089,padel-shoes,Adidas
ADIDAS BARRICADE M IF0465,,30,149.95,104.95,https://www.padelnuestro.com/int/adidas-barricade-m-if0465-c-109630-p,padel-shoes,Adidas
ADIDAS BARRICADE M CLAY IF0463,,27,149.95,109.95,https://www.padelnuestro.com/int/adidas-barricade-m-clay-if0463-c-109628-p,padel-shoes,Adidas
ADIDAS BARRICADE K IF0449 JUNIOR,,30,69.95,48.95,https://www.padelnuestro.com/int/adidas-barricade-k-if0449-junior-c-109626-p,padel-shoes,Adidas
ADIDAS AVAFLASH CLAY ID2467 MUJER,,33,89.95,59.95,https://www.padelnuestro.com/int/adidas-avaflash-clay-id2467-mujer-c-109625-p,padel-shoes,Adidas
ADIDAS AVACOURT 2.0 IF0400 WOMENS,,33,149.95,99.95,https://www.padelnuestro.com/int/adidas-avacourt-2-0-if0400-womens-c-109621-p,padel-shoes,Adidas
ADIDAS COURTJAM CONTROL M CLAY ID7392 BLACK,,28,89.95,64.95,https://www.padelnuestro.com/int/adidas-courtjam-control-m-clay-id7392-black-c-109640-p,padel-shoes,Adidas
ADIDAS ADIDAS ADIZERO UBERSONIC 4 CLAY BEIGE HQ5930,,30,149.96,104.95,https://www.padelnuestro.com/int/adidas-adidas-adizero-ubersonic-4-clay-beige-hq5930-c-104372-p,padel-shoes,Adidas
ADIDAS AVACOURT WOMEN'S GREY BLUE HQ8403,,30,149.95,104.95,https://www.padelnuestro.com/int/adidas-avacourt-women-s-grey-blue-hq8403-c-104358-p,padel-shoes,Adidas
ADIDAS AVACOURT WOMEN'S BLACK BLUE HQ8402,,33,149.95,99.95,https://www.padelnuestro.com/int/adidas-avacourt-women-s-black-blue-hq8402-c-104357-p,padel-shoes,Adidas
ADIDAS AVACOURT CLAY BLACK RED WOMEN'S HQ8409,,33,149.95,99.95,https://www.padelnuestro.com/int/adidas-avacourt-clay-black-red-women-s-hq8409-c-104355-p,padel-shoes,Adidas
ADIDAS ADIZERO UBERSONIC 4 WOMENS ORANGE HQ8392,,33,149.95,99.95,https://www.padelnuestro.com/int/adidas-adizero-ubersonic-4-womens-orange-hq8392-c-104353-p,padel-shoes,Adidas
ADIDAS ADIZERO UBERSONIC 4 W CLAY HQ8374 WOMENS SHOES,,40,149.96,89.95,https://www.padelnuestro.com/int/adidas-adizero-ubersonic-4-w-clay-hq8374-womens-shoes-c-104352-p,padel-shoes,Adidas
ADIDAS ADIDAS BARRICADE CLAY RED GREY WOMEN'S HQ8427,,33,149.96,99.95,https://www.padelnuestro.com/int/adidas-adidas-barricade-clay-red-grey-women-s-hq8427-c-104339-p,padel-shoes,Adidas
ADIDAS BARRICADE CLAY RED HQ8425,,33,149.95,99.95,https://www.padelnuestro.com/int/adidas-barricade-clay-red-hq8425-c-104335-p,padel-shoes,Adidas
ADIDAS BARRICADE K JUNIOR HP9696,,40,69.95,41.95,https://www.padelnuestro.com/int/adidas-barricade-k-junior-hp9696-c-104332-p,padel-shoes,Adidas
ADIDAS COURTJAM CONTROL M CLAY BLACK RED HQ6949,,33,89.95,59.95,https://www.padelnuestro.com/int/adidas-courtjam-control-m-clay-black-red-hq6949-c-104322-p,padel-shoes,Adidas
ADIDAS BARRICADE WOMEN'S BLUE WHITE HP7417,,33,149.96,99.95,https://www.padelnuestro.com/int/adidas-barricade-women-s-blue-white-hp7417-c-104317-p,padel-shoes,Adidas
BLACK ADIDAS SOLEMATCH CONTROL ID1498,,29,120,84.95,https://www.padelnuestro.com/int/black-adidas-solematch-control-id1498-c-109069-p,padel-shoes,Adidas
WHITE ADIDAS GAMECOURT 2 IG9568,,21,70,54.95,https://www.padelnuestro.com/int/women-s-white-adidas-gamecourt-2-ig9568-c-109065-p,padel-shoes,Adidas
WOMEN’S WHITE ADIDAS DEFIANT SPEED CLAY ID1513 SHOES,,29,109.95,77.95,https://www.padelnuestro.com/int/women-s-white-adidas-defiant-speed-clay-id1513-shoes-c-109061-p,padel-shoes,Adidas
WOMEN’S BLACK ADIDAS DEFIANT SPEED ID1507 SHOES,,30,119.95,83.95,https://www.padelnuestro.com/int/women-s-black-adidas-defiant-speed-id1507-shoes-c-109060-p,padel-shoes,Adidas
WOMEN’S WHITE ADIDAS COURTJAM CONTROL ID1538 SHOES,,33,90,59.95,https://www.padelnuestro.com/int/women-s-white-adidas-courtjam-control-id1538-shoes-c-109053-p,padel-shoes,Adidas
ADIDAS BARRICADE FMT CL M ID1558 SHOES,,30,150,104.95,https://www.padelnuestro.com/int/adidas-barricade-fmt-cl-m-id1558-shoes-c-109024-p,padel-shoes,Adidas
WOMEN’S ADIDAS AVAFLASH CORE IG9543 SHOES,,31,90,61.95,https://www.padelnuestro.com/int/women-s-adidas-avaflash-core-ig9543-shoes-c-109019-p,padel-shoes,Adidas
WOMEN’S ADIDAS AVACOURT MWN ID1541 SHOES,,30,149.95,104.95,https://www.padelnuestro.com/int/women-s-adidas-avacourt-mwn-id1541-shoes-c-109015-p,padel-shoes,Adidas
WOMEN’S ADIDAS AVACOURT BOTS ID2080 SHOES,,30,150,104.95,https://www.padelnuestro.com/int/women-s-adidas-avacourt-bots-id2080-shoes-c-109011-p,padel-shoes,Adidas
ADIDAS ADIZERO UBERSONIC 4.1 CL IG5479 SHOES,,30,149.95,104.95,https://www.padelnuestro.com/int/adidas-adizero-ubersonic-4-1-cl-ig5479-shoes-c-109003-p,padel-shoes,Adidas
WOMEN’S ADIDAS ADIZERO UBERSONIC 4.1 CL ID1571 SHOES,,30,150,104.95,https://www.padelnuestro.com/int/women-s-adidas-adizero-ubersonic-4-1-cl-id1571-shoes-c-109000-p,padel-shoes,Adidas
ADIDAS ADIZERO UBERSONIC 4.1 CL ID1570 SHOES,,30,150,104.95,https://www.padelnuestro.com/int/adidas-adizero-ubersonic-4-1-cl-id1570-shoes-c-108998-p,padel-shoes,Adidas
ADIDAS ADIZERO CYBERSONIC M IG9527 SHOES,,31,179.95,124.95,https://www.padelnuestro.com/int/adidas-adizero-cybersonic-m-ig9527-shoes-c-108996-p,padel-shoes,Adidas
WOMEN’S ADIDAS ADIZERO CYBERSONIC IG9516 SHOES,,31,179.95,124.95,https://www.padelnuestro.com/int/women-s-adidas-adizero-cybersonic-ig9516-shoes-c-108991-p,padel-shoes,Adidas
ADIDAS ADIZERO CYBERSONIC IG9515 SHOES,,31,180,124.95,https://www.padelnuestro.com/int/adidas-adizero-cybersonic-ig9515-shoes-c-108989-p,padel-shoes,Adidas
ADIDAS ADIDAS ADIZERO CYBERSONIC CLAY WHITE RED HQ5923,,33,179.95,119.95,https://www.padelnuestro.com/int/adidas-adidas-adizero-cybersonic-clay-white-red-hq5923-c-104367-p,padel-shoes,Adidas
WOMEN’S BLACK ADIDAS SOLEMATCH CONTROL ID1501,,30,119.95,83.95,https://www.padelnuestro.com/int/women-s-black-adidas-solematch-control-id1501-c-109072-p,padel-shoes,Adidas
BLACK ADIDAS COURTJAM CONTROL CLAY ID1539 SHOES,,31,90,61.95,https://www.padelnuestro.com/int/black-adidas-courtjam-control-clay-id1539-shoes-c-109047-p,padel-shoes,Adidas
ADIDAS BARRICADE FMT CL M ID1557 SHOES,,30,150,104.95,https://www.padelnuestro.com/int/adidas-barricade-fmt-cl-m-id1557-shoes-c-109023-p,padel-shoes,Adidas
WOMEN’S ADIDAS AVAFLASH IG9544 SHOES,,22,90,69.95,https://www.padelnuestro.com/int/women-s-adidas-avaflash-ig9544-shoes-c-109021-p,padel-shoes,Adidas
WOMEN’S ADIDAS ADIZERO UBERSONIC 4.1 ID1566 SHOES,,27,149.95,109.95,https://www.padelnuestro.com/int/women-s-adidas-adizero-ubersonic-4-1-id1566-shoes-c-109008-p,padel-shoes,Adidas
ADIDAS ADIZERO CYBERSONIC M IG9518 SHOES,,33,180,119.95,https://www.padelnuestro.com/int/adidas-adizero-cybersonic-m-ig9518-shoes-c-108995-p,padel-shoes,Adidas
ADIDAS DEFIANT SPEED M HQ8457 SHOES,,35,119.95,77.95,https://www.padelnuestro.com/int/adidas-defiant-speed-m-hq8457-shoes-c-104416-p,padel-shoes,Adidas
ADIDAS DEFIANT SPEED M CLAY SHOES HQ8451,,30,119.95,83.95,https://www.padelnuestro.com/int/adidas-defiant-speed-m-clay-shoes-hq8451-c-104414-p,padel-shoes,Adidas
WOMEN’S ADIDAS DEFIANT SPEED HQ8460,,30,119.99,83.95,https://www.padelnuestro.com/int/women-s-adidas-defiant-speed-hq8460-c-104401-p,padel-shoes,Adidas
WOMEN’S ADIDAS DEFIANT SPEED CLAY HQ8464,,40,119.95,71.95,https://www.padelnuestro.com/int/women-s-adidas-defiant-speed-clay-hq8464-c-104399-p,padel-shoes,Adidas
ADIDAS SOLEMATCH CONTROL M CLAY HQ8442,,30,119.95,83.95,https://www.padelnuestro.com/int/adidas-solematch-control-m-clay-hq8442-c-104388-p,padel-shoes,Adidas
ADIDAS SOLEMATCH CONTROL M CLAY HQ8441,,17,119.95,99.95,https://www.padelnuestro.com/int/adidas-solematch-control-m-clay-hq8441-c-104387-p,padel-shoes,Adidas
WOMEN’S ADIDAS AVAFLASH HP5273,,31,89.95,61.95,https://www.padelnuestro.com/int/women-s-adidas-avaflash-hp5273-c-104361-p,padel-shoes,Adidas
WOMEN’S ADIDAS AVACOURT HQ8404,,30,149.96,104.95,https://www.padelnuestro.com/int/women-s-adidas-avacourt-hq8404-c-104359-p,padel-shoes,Adidas
WOMEN’S WHITE AND SILVER ADIDAS SOLEMATCH CONTROL ID1502,,29,120,84.95,https://www.padelnuestro.com/int/women-s-white-and-silver-adidas-solematch-control-id1502-c-109073-p,padel-shoes,Adidas
BLACK ADIDAS GAMECOURT 2 IG9567,,21,69.95,54.95,https://www.padelnuestro.com/int/black-adidas-gamecourt-2-ig9567-c-109064-p,padel-shoes,Adidas
GREEN ADIDAS GAMECOURT 2 IG9566,,29,70,49.95,https://www.padelnuestro.com/int/green-adidas-gamecourt-2-ig9566-c-109063-p,padel-shoes,Adidas
WOMEN’S BEIGE ADIDAS DEFIANT SPEED ID1509,,29,120,84.95,https://www.padelnuestro.com/int/women-s-beige-adidas-defiant-speed-id1509-c-109062-p,padel-shoes,Adidas
BLACK ADIDAS DEFIANT SPEED CLAY ID1511 SHOES,,29,120,84.95,https://www.padelnuestro.com/int/black-adidas-defiant-speed-clay-id1511-shoes-c-109059-p,padel-shoes,Adidas
WOMEN’S GREEN ADIDAS COURTJAM CONTROL ID1544 SHOES,,33,90,59.95,https://www.padelnuestro.com/int/women-s-green-adidas-courtjam-control-id1544-shoes-c-109054-p,padel-shoes,Adidas
WOMEN’S ADIDAS BARRICADE FMT CL W ID1560 SHOES,,30,150,104.95,https://www.padelnuestro.com/int/women-s-adidas-barricade-fmt-cl-w-id1560-shoes-c-109027-p,padel-shoes,Adidas
ADIDAS ADIDAS DEFIANT SPEED CLAY CORE BLACK BLUE WOMEN'S GX7135,,32,110,74.95,https://www.padelnuestro.com/int/adidas-adidas-defiant-speed-clay-core-black-blue-women-s-gx7135-c-32245-p,padel-shoes,Adidas
ADIDAS ADIDAS BARRICADE BLUE WHITE GY1446,,33,149.95,99.95,https://www.padelnuestro.com/int/adidas-adidas-barricade-blue-white-gy1446-c-32232-p,padel-shoes,Adidas
ADIDAS ADIDAS BARRICADE YELLOW,,30,150,104.95,https://www.padelnuestro.com/int/adidas-adidas-barricade-yellow-c-31817-p,padel-shoes,Adidas
BLACK AND BLUE ADIDAS BARRICADE CLAY H02047 PADEL SHOES,,34,140,91.95,https://www.padelnuestro.com/int/black-and-blue-adidas-barricade-clay-h02047-padel-shoes-c-25792-p,padel-shoes,Adidas
BLUE AND WHITE ADIDAS BARRICADE GW2963 PADEL SHOES,,39,150,90.95,https://www.padelnuestro.com/int/blue-and-white-adidas-barricade-gw2963-padel-shoes-c-25744-p,padel-shoes,Adidas
WOMEN’S WHITE AND BLUE ADIDAS BARRICADE CLAY HQ8428 SHOES,,33,149.95,99.95,https://www.padelnuestro.com/int/women-s-white-and-blue-adidas-barricade-clay-hq8428-shoes-c-104340-p,padel-shoes,Adidas
Adidas Courtflash PICKLEBALL BLUE WOMEN JQ3248,Out of stock,0,,,https://www.padelnuestro.com/int/adidas-courtflash-pickleball-blue-women-jq3248,padel-shoes,Adidas
Adidas Ubersonic WHITE Junior JH5120,Out of stock,0,,,https://www.padelnuestro.com/int/adidas-ubersonic-white-junior-jh5120,padel-shoes,Adidas
ZAPATILLAS ADIDAS BARRICADE K IH5546 JUNIOR,Out of stock,0,,,https://www.padelnuestro.com/int/zapatillas-adidas-barricade-k-ih5546-junior,padel-shoes,Adidas
ADIDAS ADIZERO CYBERSONIC 2 M IH2561 SHOES,Out of stock,0,,,https://www.padelnuestro.com/int/adidas-adizero-cybersonic-2-m-ih2561-shoes,padel-shoes,Adidas
ADIDAS ADIZERO CYBERSONIC 2 MEN`S NM JQ5382 RUNNING SHOES,Out of stock,0,,,https://www.padelnuestro.com/int/adidas-adizero-cybersonic-2-men-s-nm,padel-shoes,Adidas
Adidas Adizero Ubersonic 5 Clay WHITE JR2713,Out of stock,0,,,https://www.padelnuestro.com/int/adidas-adizero-ubersonic-5-clay-white-jr2713,padel-shoes,Adidas
ADIDAS ADIZERO UBERSONIC 5 BLANCO JQ3778,Out of stock,0,,,https://www.padelnuestro.com/int/zapatillas-adidas-adizero-ubersonic-5-m-nm-jq3778,padel-shoes,Adidas
ADIDAS ADIZERO UBERSONIC 5 W JP7313 WOMEN'S SHOES,Out of stock,0,,,https://www.padelnuestro.com/int/adidas-adizero-ubersonic-5-w-jp7313-women-s-shoes,padel-shoes,Adidas
ADIDAS ADIZERO UBERSONIC 5 W NM JQ6351 WOMEN'S SHOES,Out of stock,0,,,https://www.padelnuestro.com/int/adidas-adizero-ubersonic-5-w-nm-jq6351-women-s-shoes,padel-shoes,Adidas
ADIDAS BARRICADE 13 M LEATHER JP7237 SNEAKERS,Out of stock,0,,,https://www.padelnuestro.com/int/adidas-barricade-13-m-leather-jp7237-sneakers,padel-shoes,Adidas
ADIDAS BARRICADE 13 M NM JR1499 SHOES,Out of stock,0,,,https://www.padelnuestro.com/int/adidas-barricade-13-m-nm-jr1499-shoes,padel-shoes,Adidas
ADIDAS BARRICADE 13 M SE SNEAKERS JP5379,Out of stock,0,,,https://www.padelnuestro.com/int/adidas-barricade-13-m-se-sneakers-jp5379,padel-shoes,Adidas
ADIDAS BARRICADE 13 W NM JR7814 WOMEN'S SNEAKERS,Out of stock,0,,,https://www.padelnuestro.com/int/adidas-barricade-13-w-nm-jr7814-women-s-sneakers,padel-shoes,Adidas
Adidas Barricade 13 Clay WHITE JH5144,Out of stock,0,,,https://www.padelnuestro.com/int/adidas-barricade-13-clay-white-jh5144,padel-shoes,Adidas
Adidas Barricade 13 PINK WOMEN JP9842,Out of stock,0,,,https://www.padelnuestro.com/int/adidas-barricade-13-pink-women-jp9842,padel-shoes,Adidas
ADIDAS COURTFLASH PICKLEBALL M JQ0695 SHOES,Out of stock,0,,,https://www.padelnuestro.com/int/adidas-courtflash-pickleball-m-jq0695-shoes,padel-shoes,Adidas
Adidas Courtjam control 3 Premium WHITE UNISEX JP7277,Out of stock,0,,,https://www.padelnuestro.com/int/adidas-courtjam-control-3-premium-white-unisex-jp7277,padel-shoes,Adidas
Adidas Courtjam control Clay WHITE JH5137,Out of stock,0,,,https://www.padelnuestro.com/int/adidas-courtjam-control-clay-white-jh5137,padel-shoes,Adidas
Adidas Courtjam control 3 PINK WOMAN JP9739,Out of stock,0,,,https://www.padelnuestro.com/int/adidas-courtjam-control-3-pink-woman-jp9739,padel-shoes,Adidas
Shoes Adidas Courtquick Padel W JP7229 WOMAN,Out of stock,0,,,https://www.padelnuestro.com/int/adidas-courtquick-padel-w-jp7229-women-s-shoes,padel-shoes,Adidas
ADIDAS CRAZYQUICK LS PADEL M JP7231 SHOES,Out of stock,0,,,https://www.padelnuestro.com/int/adidas-crazyquick-ls-padel-m-jp7231-shoes,padel-shoes,Adidas
Shoes Adidas Crazyquick LS Padel W JR9325 WOMAN,Out of stock,0,,,https://www.padelnuestro.com/int/shoes-adidas-crazyquick-ls-padel-w-jr9325-woman,padel-shoes,Adidas
Adidas Crazyquick BOOST Padel LIMA JP7203,Out of stock,0,,,https://www.padelnuestro.com/int/adidas-crazyquick-boost-padel-lima-jp7203,padel-shoes,Adidas
